'bamb_1b', 0, '1_5', 'gg_bamb_1b', 'cs_bamb_1b', 'cs_a', 'cs_b', 7930000, 0, 65543, 'バンブー', 'バンブー', 0, 0, 0, 'ha_bamb_1b', 270481475, 0, 0, 0, 0, 1
'sutoku_24a', 16, '24', 'gg_sutoku_24a', 'cs_sutoku_24a', 'cs_sutoku_24a', 'cs_sutoku_24b', 11796703, 0, 724, 'ストククラノスケ', '崇徳鞍之丞', 0, 1, 0, 'ha_sutoku_24a', 270774212, -1, -1, 0, 0, 24
'sutoku_24b', 16, '24', 'gg_sutoku_24b', 'cs_sutoku_24b', 'cs_sutoku_24a', 'cs_sutoku_24b', 11796703, 0, 66260, 'ストククラノスケ', '崇徳鞍之丞', 0, 1, 0, 'ha_sutoku_24b', 270774212, -1, -1, 0, 0, 24
'kagura_24a', 16, '24', 'gg_kagura_24a', 'cs_kagura_24a', 'cs_kagura_24a', 'cs_kagura_24b', 13107390, 0, 725, 'カグラ', '神楽', 0, 1, 0, 'ha_kagura_24a', 270774052, -1, -1, 0, 0, 24
'kagura_24b', 16, '24', 'gg_kagura_24b', 'cs_kagura_24b', 'cs_kagura_24a', 'cs_kagura_24b', 13107390, 0, 66261, 'カグラ', '神楽', 0, 1, 0, 'ha_kagura_24b', 270774052, -1, -1, 0, 0, 24
'tatin_24a', 16, '24', 'gg_tatin_17a', 'cs_tatin_17a', 'cs_tatin_17a', 'cs_tatin_17b', 9044150, 0, 131536, 'タタン', 'タタン', 0, 0, 0, 'ha_tatin_24a', 270773940, -1, -1, 0, 0, 24
'suisei_16a', 16, '16', 'gg_suisei_16a', 'cs_suisei_16a', 'cs_suisei_16a', 'cs_suisei_16b', 13762715, 0, 131507, 'スイセイローラ', '彗星ローラ', 0, 1, 0, 'ha_suisei_24a', 270773892, -1, -1, 0, 0, 24
'poet_21a', 16, '21', 'gg_poet_21a', 'cs_poet_21a', 'cs_poet_21a', 'cs_poet_21b', 12452012, 0, 1114122, 'ポエット', 'ポエット', 0, 1, 0, 'ha_poet_24a', 270773848, -1, -1, 0, 0, 24
'kage_11a', 16, '11', 'gg_kage_11a', 'cs_kage_11a', 'cs_kage_11a', 'cs_kage_11b', 13107407, 0, 131315, 'カジカ', 'カジカ', 0, 1, 0, 'ha_kajika_24a', 270773804, -1, -1, 0, 0, 24
'ranma_22a', 16, '22', 'gg_ranma_22a', 'cs_ranma_22a', 'cs_ranma_22a', 'cs_ranma_22b', 12452060, 0, 131750, 'ランマ', '乱麻', 0, 1, 0, 'ha_ranma_24a', 270773756, -1, -1, 0, 0, 24
'marika_21', 1040, '21', 'gg_marika_21', 'cs_marika_21', 'cs_marika_21a', 'cs_marika_21b', 14418116, 0, 66185, 'ヤマガタマリカ', '山形まり花', 0, 1, 0, 'ha_marika_24', 270773708, -1, -1, 0, 0, 24
'eve_21', 1040, '21', 'gg_eve_21', 'cs_eve_21', 'cs_eve_21a', 'cs_eve_21b', 13107390, 1, 131722, 'イズミイブキ', '和泉一舞', 0, 1, 0, 'ha_eve_24', 270773708, -1, -1, 0, 0, 24
'sakiko_21', 1040, '21', 'gg_sakiko_21', 'cs_sakiko_21', 'cs_sakiko_21a', 'cs_sakiko_21b', 12124335, 0, 66191, 'カスガサキコ', '春日咲子', 0, 1, 0, 'ha_sakiko_24', 270773708, -1, -1, 0, 0, 24
'meu_21', 1040, '21', 'gg_meu_21', 'cs_meu_21', 'cs_meu_21a', 'cs_meu_21b', 16384184, 1, 66170, 'メウメウ', '芽兎めう', 0, 1, 0, 'ha_meu_24', 270773708, -1, -1, 0, 0, 24
'rin_21', 1040, '21', 'gg_rin_21', 'cs_rin_21', 'cs_rin_21a', 'cs_rin_21b', 13500609, 1, 66171, 'シモツキリン', '霜月凛', 0, 1, 0, 'ha_rin_24', 270773708, -1, -1, 0, 0, 24
'natsuhi_22', 1040, '22', 'gg_natsuhi_22', 'cs_natsuhi_22', 'cs_natsuhi_22a', 'cs_natsuhi_22b', 13631738, 0, 66217, 'シノノメナツヒ', '東雲夏陽', 0, 1, 0, 'ha_natsuhi_24', 270784776, -1, -1, 0, 0, 24
'kokona_22', 1040, '22', 'gg_kokona_22', 'cs_kokona_22', 'cs_kokona_22a', 'cs_kokona_22b', 12910748, 0, 66218, 'シノノメココナ', '東雲心菜', 0, 1, 0, 'ha_kokona_24', 270784776, -1, -1, 0, 0, 24
'roki_13a', 16, '13', 'gg_roki_13a', 'cs_roki_13a', 'cs_roki_13a', 'cs_roki_13b', 11993318, 0, 590052, 'ロキ', 'ロキ', 4, 1, 0, 'ha_roki_24a', 270773580, -1, -1, 0, 0, 24
'cos_10a', 16, '10', 'gg_cos_10a', 'cs_cos_10a', 'cs_cos_10a', 'cs_cos_10b', 10485965, 0, 131252, 'ステラ', 'ステラ', 0, 1, 0, 'ha_stella_24a', 270773528, -1, -1, 0, 0, 24
'chip_16a', 16, '16', 'gg_chip_16a', 'cs_chip_16a', 'cs_chip_16a', 'cs_chip_16b', 16711885, 256, 131490, 'チップ', 'チップ', 0, 1, 0, 'ha_chip_24a', 270773492, -1, -1, 0, 0, 24
'leon_20a', 16, '20', 'gg_leon_20a', 'cs_leon_20a', 'cs_leon_20a', 'cs_leon_20b', 10485977, 1, 131648, 'レオン', 'レオン', 0, 1, 0, 'ha_leon_24a', 270773444, -1, -1, 0, 0, 24
'fatima_24a', 16, '24', 'gg_fatima_16a', 'cs_fatima_16a', 'cs_fatima_16a', 'cs_fatima_16b', 3604550, 257, 131505, 'ファティマ', 'ファティマ', 0, 0, 0, 'ha_fatima_24a', 270773384, -1, -1, 0, 0, 24
'nia_22a', 16, '22', 'gg_nia_22a', 'cs_nia_22a', 'cs_nia_22a', 'cs_nia_22b', 13304003, 0, 393828, 'ニア', 'ニア', 0, 2, 7, 'ha_nia_24a', 270773340, -1, -1, 0, 0, 24
'estel_24a', 16, '24', 'gg_estel_24a', 'cs_estel_24a', 'cs_estel_24a', 'cs_estel_24b', 13107400, 0, 726, 'エステル', 'エステル', 0, 1, 0, 'ha_estel_24a', 270773224, -1, -1, 0, 0, 24
'estel_24b', 16, '24', 'gg_estel_24b', 'cs_estel_24b', 'cs_estel_24a', 'cs_estel_24b', 13107400, 0, 66262, 'エステル', 'エステル', 0, 1, 0, 'ha_estel_24b', 270773224, -1, -1, 0, 0, 24
'zoozo_19a', 16, '19', 'gg_zoozo_19a', 'cs_zoozo_19a', 'cs_zoozo_19a', 'cs_zoozo_19b', 15728868, 257, 131623, 'ゾーゾ', 'ゾーゾ', 0, 1, 0, 'ha_zoozo_24a', 270773128, -1, -1, 0, 0, 24
'nova_20a', 16, '20', 'gg_nova_20a', 'cs_nova_20a', 'cs_nova_20a', 'cs_nova_20b', 11403436, 1, 131677, 'ノーヴァ', 'ノーヴァ', 0, 1, 0, 'ha_nova_24a', 270773084, 0, 0, 0, 0, 24
'io_22a', 16, '22', 'gg_io_22a', 'cs_io_22a', 'cs_io_22a', 'cs_io_22b', 10813620, 0, 131751, 'イオ・ロア', 'イオ・ロア', 0, 4, 5, 'ha_io_24a', 270773044, -1, -1, 0, 0, 24
'lip_20a', 16, '20', 'gg_lip_20a', 'cs_lip_20a', 'cs_lip_20a', 'cs_lip_20b', 13435052, 0, 197181, 'ピュアクルリップ', 'ピュアクル囿リップ', 0, 1, 0, 'ha_lip_24a', 270773000, -1, -1, 0, 0, 24
'erika_17a', 16, '17', 'gg_erika_17a', 'cs_erika_17a', 'cs_erika_17a', 'cs_erika_17b', 11600053, 256, 131529, 'エリカ', 'エリカ', 0, 1, 0, 'ha_erika_24a', 270772952, -1, -1, 0, 0, 24
'uta_21a', 16, '21', 'gg_uta_21a', 'cs_uta_21a', 'cs_uta_21a', 'cs_uta_21b', 13435070, 1, 131717, 'ウタ', 'うた', 0, 1, 8, 'ha_uta_24a', 270772916, -1, -1, 0, 0, 24
'mimi_24c', 16, '24', 'gg_mimi_24c', 'cs_mimi_24c', 'cs_mimi_24a', 'cs_mimi_24b', 14418112, 1, 3407872, 'ミミ', 'ミミ', 0, 1, 0, 'ha_mimi_24c', 270777760, -1, -1, 0, 0, 24
'nyami_24c', 16, '24', 'gg_nyami_24c', 'cs_nyami_24c', 'cs_nyami_24a', 'cs_nyami_24b', 14418112, 1, 3342337, 'ニャミ', 'ニャミ', 0, 1, 0, 'ha_nyami_24c', 270777760, -1, -1, 0, 0, 24
'ponb_20b', 16, '20', 'gg_ponb_20b', 'cs_ponb_20b', 'cs_ponb_20a', 'cs_ponb_20b', 11796680, 32, 5177355, 'ＭＺＤ', 'ＭＺＤ', 0, 1, 0, 'ha_mzd_24a', 270772760, -1, -1, 0, 0, 24
'mzd_psp2a', 20, '20', 'gg_mzd_psp2a', 'cs_mzd_psp2a', 'cs_mzd_psp2a', 'cs_mzd_psp2b', 10354818, 0, 5242891, 'ＭＺＤ', 'ＭＺＤ', 0, 1, 0, 'ha_mzd_24b', 270772720, -1, -1, 0, 0, 24
'mimi_25a', 0, '25', 'gg_mimi_25a', 'cs_mimi_25a', 'cs_mimi_25a', 'cs_mimi_25b', 14418097, 0, 3473408, 'ミミ', 'ミミ', 0, 1, 0, 'ha_mimi_25a', 270772628, -1, -1, 0, 0, 25
'mimi_25b', 64, '25', 'gg_mimi_25b', 'cs_mimi_25b', 'cs_mimi_25a', 'cs_mimi_25b', 14418097, 0, 3538944, 'ミミ', 'ミミ', 0, 1, 0, 'ha_mimi_25b', 270772628, -1, -1, 0, 0, 25
'nyami_25a', 0, '25', 'gg_nyami_25a', 'cs_nyami_25a', 'cs_nyami_25a', 'cs_nyami_25b', 14418125, 0, 3407873, 'ニャミ', 'ニャミ', 0, 1, 0, 'ha_nyami_25a', 270772488, -1, -1, 0, 0, 25
'nyami_25b', 64, '25', 'gg_nyami_25b', 'cs_nyami_25b', 'cs_nyami_25a', 'cs_nyami_25b', 14418125, 0, 3473409, 'ニャミ', 'ニャミ', 0, 1, 0, 'ha_nyami_25b', 270772488, -1, -1, 0, 0, 25
'kosa_9a', 0, '9', 'gg_kosa_9a', 'cs_kosa_9a', 'cs_kosa_9a', 'cs_kosa_9b', 13435085, 1, 131216, 'イワン', 'イワン', 0, 1, 0, 'ha_ivan_25a', 270772404, -1, -1, 0, 0, 25
'ayumu_csa', 4, 'cs10_', 'gg_ayumu_csa', 'cs_ayumu_csa', 'cs_ayumu_csa', 'cs_ayumu_csb', 14090443, 32, 262589, 'アユム', 'あゆむ', 0, 1, 0, 'ha_ayumu_25a', 270772356, -1, -1, 0, 0, 25
'psb_14a', 0, '14', 'gg_psb_14a', 'cs_psb_14a', 'cs_psb_14a', 'cs_psb_14b', 14942378, 32, 131428, 'ベティー', 'ベティー', 77, 1, 0, 'ha_betty_25a', 270772312, -1, -1, 0, 0, 25
'really_8a', 0, '8', 'gg_really_8a', 'cs_really_8a', 'cs_really_8a', 'cs_really_8b', 13107398, 0, 131190, 'リアリィ', 'リアリィ', 0, 1, 0, 'ha_really_25a', 270772264, -1, -1, 0, 0, 25
'meteor_23a', 128, '23', 'gg_meteor_23a', 'cs_meteor_23a', 'cs_meteor_23a', 'cs_meteor_23b', 11927727, 0, 131776, 'メテオ', 'メテオ', 0, 1, 0, 'ha_meteor_25a', 270772212, -1, -1, 0, 0, 25
'rie_18a', 0, '18', 'gg_rie_18a', 'cs_rie_18a', 'cs_rie_18a', 'cs_rie_18b', 13762750, 256, 1769477, 'リエチャン', 'リエ囿ちゃん', 0, 1, 0, 'ha_rie_25a', 270772172, -1, -1, 0, 0, 25
'mary_6a', 0, '6', 'gg_mary_6a', 'cs_mary_6a', 'cs_mary_6a', 'cs_mary_6b', 14745802, 0, 1507330, 'マリィ', 'マリィ', 0, 1, 0, 'ha_mary_25a', 270772132, -1, -1, 0, 0, 25
'piano_15a', 128, '15', 'gg_piano_15a', 'cs_piano_15a', 'cs_piano_15a', 'cs_piano_15b', 12648630, 256, 131453, 'カノコ', '鹿ノ子', 0, 1, 0, 'ha_kanoko_25a', 270772088, -1, -1, 0, 0, 25
'arisa_21a', 0, '21', 'gg_arisa_21a', 'cs_arisa_21a', 'cs_arisa_21a', 'cs_arisa_21b', 13435057, 0, 131712, 'アリサ', 'アリサ', 0, 1, 0, 'ha_arisa_25a', 270772040, -1, -1, 0, 0, 25
'piji_5a', 0, '1_5', 'gg_piji_5a', 'cs_piji_5a', 'cs_a', 'cs_b', 15466634, 0, 458778, 'ピエールジル', 'ピエール＆ジル', 0, 1, 0, 'ha_piej_25a', 270772004, -1, -1, 0, 0, 25
'robo_13a', 0, '13', 'gg_robo_13a', 'cs_robo_13a', 'cs_robo_13a', 'cs_robo_13b', 12189886, 32, 131388, 'イア＝ラムセ', 'イア＝ラムセ', 0, 1, 0, 'ha_iaramuse_25a', 270771956, -1, -1, 0, 0, 25
'kelt_15a', 16, '15', 'gg_kelt_15a', 'cs_kelt_15a', 'cs_kelt_15a', 'cs_kelt_15b', 13304023, 256, 197007, 'フィリ', 'フィリ', 0, 1, 0, 'ha_fili_25a', 270771916, -1, -1, 0, 0, 25
'otoko_6a', 16, '6', 'gg_otoko_6a', 'cs_otoko_6a', 'cs_otoko_6a', 'cs_otoko_6b', 10617042, 0, 393297, 'オトコマン', 'おとこマン', 0, 1, 0, 'ha_otoko_25a', 270771868, -1, -1, 0, 0, 25
'ddrm_10a', 1040, '10', 'gg_ddrm_10a', 'cs_ddrm_10a', 'cs_ddrm_10a', 'cs_ddrm_10b', 9961710, 0, 131289, 'アフロ', 'アフロ', 0, 1, 0, 'ha_ddr_25a', 270771832, -1, -1, 0, 0, 25
'monimoni_17a', 16, '17', 'gg_monimoni_17a', 'cs_monimoni_17a', 'cs_monimoni_17a', 'cs_monimoni_17b', 13304026, 256, 131531, 'モニモニ', 'モニモニ', 0, 1, 0, 'ha_monimoni_25a', 270771780, -1, -1, 0, 0, 25
'mimi_25c', 16, '25', 'gg_mimi_25c', 'cs_mimi_25c', 'cs_mimi_25a', 'cs_mimi_25b', 14418097, 0, 3604480, 'ミミ', 'ミミ', 0, 1, 0, 'ha_mimi_25c', 270771700, -1, -1, 0, 0, 25
'nyami_25c', 16, '25', 'gg_nyami_25c', 'cs_nyami_25c', 'cs_nyami_25a', 'cs_nyami_25b', 14418125, 0, 3538945, 'ニャミ', 'ニャミ', 0, 1, 0, 'ha_nyami_25c', 270771700, -1, -1, 0, 0, 25
'ryu_20a', 1040, '20', 'gg_ryu_20a', 'cs_ryu_20a', 'cs_ryu_20a', 'cs_ryu_20b', 13631708, 0, 131671, 'モイモイ', 'モイモイ', 0, 1, 0, 'ha_moimoi_25a', 270771596, -1, -1, 0, 0, 25
'asaki_12a', 144, '12', 'gg_asaki_12a', 'cs_asaki_12a', 'cs_asaki_12a', 'cs_asaki_12b', 14745790, 0, 131357, 'オンナノコ', 'おんなのこ', 0, 1, 0, 'ha_onnanoko_25a', 270771560, -1, -1, 0, 0, 25
'nazuna_12a', 16, '12', 'gg_nazuna_12a', 'cs_nazuna_12a', 'cs_nazuna_12a', 'cs_nazuna_12b', 14745792, 0, 131336, 'ナズナスズナ', 'ナズナ＆スズナ', 0, 1, 0, 'ha_nazuna_25a', 270771520, -1, -1, 0, 0, 25
'nonet_20a', 16, '20', 'gg_nonet_20a', 'cs_nonet_20a', 'cs_nonet_20a', 'cs_nonet_20b', 13107395, 1, 131678, 'ノネット', 'ノネット', 0, 1, 0, 'ha_nonet_25a', 270771488, -1, -1, 0, 0, 25
'akino_11a', 16, '11', 'gg_akino_11a', 'cs_akino_11a', 'cs_akino_11a', 'cs_akino_11b', 12910792, 1, 655588, 'ロキ', 'ロキ', 0, 1, 0, 'ha_roki_25a', 270771448, -1, -1, 0, 0, 25
'tw_10a', 16, '10', 'gg_tw_10a', 'cs_tw_10a', 'cs_tw_10a', 'cs_tw_10b', 14090465, 0, 5308427, 'ＭＺＤ', 'ＭＺＤ', 66, 1, 0, 'ha_mzd_25c', 270771404, -1, -1, 0, 0, 25
'megane_13a', 16, '13', 'gg_megane_13a', 'cs_megane_13a', 'cs_megane_13a', 'cs_megane_13b', 13435035, 0, 196907, 'ナカジ', 'ナカジ', 0, 1, 0, 'ha_nakaji_25a', 270771368, -1, -1, 0, 0, 25
'venus_21a', 1040, '21', 'gg_venus_21a', 'cs_venus_21a', 'cs_venus_21a', 'cs_venus_21b', 16711862, 0, 131686, 'ヴィーナス', 'ヴィーナス', 2, 1, 0, 'ha_venus_25a', 270771328, -1, -1, 0, 0, 25
'ac_xmas', 18, '12', 'gg_ac_xmas', 'cs_xmas', 'cs_ac_xmas_a', 'cs_ac_xmas_b', 17367230, 18, 3276799, 'ポップンクリスマス', 'ポップンクリスマス', 23, 1, 0, 'ha_xmas_25a', 270771288, -1, -1, 0, 0, 25
'suit_csa', 20, 'cs6_9', 'gg_suit_csa', 'cs_suit_csa', 'cs_suit_csa', 'cs_suit_csb', 12779710, 0, 131247, 'スーツ', 'スーツ', 0, 1, 0, 'ha_suit_25a', 270771252, -1, -1, 0, 0, 25
'mutuki_cs7a', 20, 'cs6_9', 'gg_mutuki_cs7a', 'cs_mutuki_cs7a', 'cs_mutuki_cs7a', 'cs_mutuki_cs7b', 13107385, 1, 262710, 'ムツキ', '睦月', 0, 1, 0, 'ha_mutsuki_25a', 270771208, -1, -1, 0, 0, 25
'king_6b', 16, '6', 'gg_king_6b', 'cs_king_6b', 'cs_king_6a', 'cs_king_6b', 12255397, 0, 1310724, 'キング', 'キング', 0, 1, 0, 'ha_king_25a', 270771164, -1, -1, 0, 0, 25
'wac_18a', 16, '18', 'gg_wac_18a', 'cs_wac_18a', 'cs_wac_18a', 'cs_wac_18b', 13107390, 256, 131598, 'ヒトリ', 'ヒトリ', 0, 1, 0, 'ha_hitori_25a', 270771120, -1, -1, 0, 0, 25
'tower_25a', 18, '25', 'gg_tower_25a', 'cs_tower_25a', 'cs_tower_25a', 'cs_tower_25b', 11141318, 289, 3342335, 'ザタワー４', 'ザタワー', 0, 1, 0, 'ha_tower_25a', 270771004, -1, -1, 0, 0, 25
'uowo_csa', 20, 'cs6_9', 'gg_uowo_csa', 'cs_uowo_csa', 'cs_uowo_csa', 'cs_uowo_csb', 8847580, 0, 131232, 'ウオヲ', 'ウオヲ', 0, 1, 0, 'ha_uowo_25a', 270770972, -1, -1, 0, 0, 25
'mrkk_25a', 16, '25', 'gg_mrkk_25a', 'cs_mrkk_25a', 'cs_mrkk_25a', 'cs_mrkk_25b', 12124345, 0, 655433, 'ミスターケーケー', 'ミスターＫＫ', 0, 1, 0, 'ha_mrkk_25a', 270770884, -1, -1, 0, 0, 25
'mrkk_25b', 16, '25', 'gg_mrkk_25b', 'cs_mrkk_25b', 'cs_mrkk_25a', 'cs_mrkk_25b', 12124345, 0, 720969, 'ミスターケーケー', 'ミスターＫＫ', 0, 1, 0, 'ha_mrkk_25b', 270770884, -1, -1, 0, 0, 25
'yima_csa', 20, 'cs10_', 'gg_yima_csa', 'cs_yima_csa', 'cs_yima_csa', 'cs_yima_csb', 11141325, 32, 459075, 'イマ', 'イマ', 36, 1, 0, 'ha_yima_25a', 270770808, -1, -1, 0, 0, 25
'sumire_cs6a', 20, 'cs10_', 'gg_sumire_cs6a', 'cs_sumire_cs6a', 'cs_sumire_cs6a', 'cs_sumire_cs6b', 13762805, 33, 655768, 'スミレ', 'スミレ', 0, 1, 0, 'ha_sumire_25a', 270788924, -1, -1, 0, 0, 25
'gdkuma_21', 1040, '21', 'gg_gdkuma_21', 'cs_gdkuma_21', 'cs_gdkuma_21a', 'cs_gdkuma_21b', 14745810, 0, 197237, 'オトベア', 'オトベア', 0, 1, 0, 'ha_otobear_25a', 270770752, -1, -1, 0, 0, 25
'rie_5a', 16, '1_5', 'gg_rie_5a', 'cs_rie_5a', 'cs_a', 'cs_b', 14680257, 0, 1835013, 'リエチャン', 'リエ囿ちゃん', 0, 1, 0, 'ha_rie_25b', 270770720, -1, -1, 0, 0, 25
'hama_csa', 20, 'cs6_9', 'gg_hama_csa', 'cs_hama_csa', 'cs_hama_csa', 'cs_hama_csb', 12452025, 0, 589995, 'ハマノフ', 'ハマノフ', 0, 1, 0, 'ha_hama_25a', 270770676, -1, -1, 0, 0, 25
'judy_4a', 16, '1_5', 'gg_judy_4a', 'cs_judy_4a', 'cs_a', 'cs_b', 14287053, 0, 2162691, 'ジュディ', 'ジュディ', 0, 1, 0, 'ha_judy_25a', 270770636, -1, -1, 0, 0, 25
'momoko_8a', 16, '8', 'gg_momoko_8a', 'cs_momoko_8a', 'cs_momoko_8a', 'cs_momoko_8b', 13631658, 0, 458865, 'モモコサン', 'モモコさん', 0, 1, 0, 'ha_momoko_25a', 270770584, -1, -1, 0, 0, 25
'milk_8a', 16, '8', 'gg_milk_8a', 'cs_milk_8a', 'cs_milk_8a', 'cs_milk_8b', 14942443, 0, 262280, 'ミルク', 'ミルク', 19, 1, 0, 'ha_milk_25a', 270770536, -1, -1, 0, 0, 25
'retsu_25a', 16, '25', 'gg_retsu_25a', 'cs_retsu_25a', 'cs_retsu_25a', 'cs_retsu_25b', 13762745, 0, 655971, 'レツ', '烈', 0, 1, 0, 'ha_retsu_25a', 270770436, -1, -1, 0, 0, 25
'retsu_25b', 16, '25', 'gg_retsu_25b', 'cs_retsu_25b', 'cs_retsu_25a', 'cs_retsu_25b', 13762745, 0, 721507, 'レツ', '烈', 0, 1, 0, 'ha_retsu_25b', 270770436, -1, -1, 0, 0, 25
'rinka_25a', 16, '25', 'gg_rinka_25a', 'cs_rinka_25a', 'cs_rinka_25a', 'cs_rinka_25b', 14090425, 0, 459376, 'リンカ', '鈴花', 0, 1, 0, 'ha_rinka_25a', 270770288, -1, -1, 0, 0, 25
'rinka_25b', 16, '25', 'gg_rinka_25b', 'cs_rinka_25b', 'cs_rinka_25a', 'cs_rinka_25b', 14090425, 0, 524912, 'リンカ', '鈴花', 0, 1, 0, 'ha_rinka_25b', 270770288, -1, -1, 0, 0, 25
'bengbeng_12a', 20, 'cs10_', 'gg_beng_12a', 'cs_beng_12a', 'cs_beng_9a', 'cs_beng_9b', 10485888, 0, 727, 'ベンベン', 'ベンベン', 0, 0, 0, 'ha_beng_12a', 270770128, -1, -1, 0, 0, 25
'bengbeng_12b', 20, 'cs10_', 'gg_beng_12b', 'cs_beng_12b', 'cs_beng_9a', 'cs_beng_9b', 10485888, 0, 66263, 'ベンベン', 'ベンベン', 0, 0, 0, 'ha_beng_12b', 270770128, -1, -1, 0, 0, 25
'loof_23a', 16, '23', 'gg_loof_23a', 'cs_loof_23a', 'cs_loof_23a', 'cs_loof_23b', 12124375, 0, 131778, 'ルーフ', 'ルーフ', 0, 1, 0, 'ha_loof_25a', 270770032, -1, -1, 0, 0, 25
'risette_7a', 16, '7', 'gg_risette_7a', 'cs_risette_7a', 'cs_risette_7a', 'cs_risette_7b', 13762755, 1, 458780, 'リゼット', 'リゼット', 19, 1, 0, 'ha_risette_25a', 270769996, -1, -1, 0, 0, 25
'roku_6a', 16, '6', 'gg_roku_6a', 'cs_roku_6a', 'cs_roku_6a', 'cs_roku_6b', 14090465, 0, 917535, 'ロク', '六', 0, 1, 0, 'ha_roku_25a', 270769952, -1, -1, 0, 0, 25
'sigre_24a', 16, '24', 'gg_sigre_24a', 'cs_sigre_24a', 'cs_sigre_24a', 'cs_sigre_24b', 13107410, 0, 131788, 'シグレ', '時雨', 0, 1, 0, 'ha_sigre_25a', 270769904, -1, -1, 0, 0, 25
'poet_3a', 16, '1_5', 'gg_poet_3a', 'cs_poet_3a', 'cs_a', 'cs_b', 14418078, 0, 1179658, 'ポエット', 'ポエット', 0, 1, 0, 'ha_poet_25a', 270769868, -1, -1, 0, 0, 25
'deuil_25a', 16, '25', 'gg_deuil_25a', 'cs_deuil_25a', 'cs_deuil_25a', 'cs_deuil_25b', 13893805, 0, 728, 'ドゥイユ', 'ドゥイユ', 0, 1, 0, 'ha_deuil_25a', 270769760, -1, -1, 0, 0, 25
'deuil_25b', 16, '25', 'gg_deuil_25b', 'cs_deuil_25b', 'cs_deuil_25a', 'cs_deuil_25b', 13893805, 0, 66264, 'ドゥイユ', 'ドゥイユ', 0, 1, 0, 'ha_deuil_25b', 270769760, -1, -1, 0, 0, 25
'dino_1a', 16, '1_5', 'gg_dino_1a', 'cs_dino_1a', 'cs_a', 'cs_b', 12124310, 0, 393237, 'ディーノ', 'ディーノ', 0, 1, 0, 'ha_dino_25a', 270769680, -1, -1, 0, 0, 25
'ophelia_csa', 148, 'cs10_', 'gg_ophelia_csa', 'cs_ophelia_csa', 'cs_ophelia_csa', 'cs_ophelia_csb', 15270088, 33, 131515, 'オフィーリア', 'オフィーリア', 0, 1, 0, 'ha_ophelia_25a', 270769640, -1, -1, 0, 0, 25
'mimi_25d', 16, '25', 'gg_mimi_25d', 'cs_mimi_25d', 'cs_mimi_25a', 'cs_mimi_25b', 14418097, 0, 3670016, 'ミミ', 'ミミ', 0, 1, 0, 'ha_mimi_25d', 270769568, -1, -1, 0, 0, 25
'nyami_25d', 16, '25', 'gg_nyami_25d', 'cs_nyami_25d', 'cs_nyami_25a', 'cs_nyami_25b', 14418125, 0, 3604481, 'ニャミ', 'ニャミ', 0, 1, 0, 'ha_nyami_25d', 270769568, -1, -1, 0, 0, 25
'nornir_25a', 16, '25', 'gg_nornir_25a', 'cs_nornir_25a', 'cs_nornir_25a', 'cs_nornir_25b', 15728835, 0, 729, 'ノルニル', 'ノルニル', 0, 1, 0, 'ha_nornir_25a', 270769388, -1, -1, 0, 0, 25
'nornir_25b', 16, '25', 'gg_nornir_25b', 'cs_nornir_25b', 'cs_nornir_25a', 'cs_nornir_25b', 15728835, 0, 66265, 'ノルニル', 'ノルニル', 0, 1, 0, 'ha_nornir_25b', 270769388, -1, -1, 0, 0, 25
'takuto_22b', 16, '22', 'gg_takuto_22b', 'cs_takuto_22b', 'cs_takuto_22a', 'cs_takuto_22b', 14090385, 0, 262808, 'タクト', 'タクト', 0, 4, 2, 'ha_takuto_25a', 270769300, -1, -1, 0, 0, 25
'nyami_6b', 16, '6', 'gg_nyami_6b', 'cs_nyami_6b', 'cs_nyami_6a', 'cs_nyami_6b', 15401122, 0, 3670017, 'ニャミ', 'ニャミ', 78, 1, 0, 'ha_nyami_25e', 270769256, -1, -1, 0, 0, 25
'yusha_20a', 16, '20', 'gg_yusha_20a', 'cs_yusha_20a', 'cs_yusha_20a', 'cs_yusha_20b', 13762735, 0, 131661, 'ユウシャアアアア', '勇者ああああ', 0, 1, 0, 'ha_yusha_25a', 270769204, -1, -1, 0, 0, 25
'yoshi_13a', 16, '13', 'gg_yoshi_13a', 'cs_yoshi_13a', 'cs_yoshi_13a', 'cs_yoshi_13b', 13238434, 0, 131377, 'ニジノヒカリ', '虹野ひかり', 0, 1, 0, 'ha_nijino_25a', 270769160, -1, -1, 0, 0, 25
'light_13a', 16, '13', 'gg_light_13a', 'cs_light_13a', 'cs_light_13a', 'cs_light_13b', 12910760, 0, 131367, 'ライト', 'ライト', 0, 1, 0, 'ha_light_25a', 270769116, -1, -1, 0, 0, 25
'inisie_15a', 16, '15', 'gg_inisie_15a', 'cs_inisie_15a', 'cs_inisie_15a', 'cs_inisie_15b', 12124355, 256, 131448, 'ナディ', 'ナディ', 0, 1, 0, 'ha_nadi_25a', 270769076, -1, -1, 0, 0, 25
'anko_12a', 16, '12', 'gg_anko_12a', 'cs_anko_12a', 'cs_anko_12a', 'cs_anko_12b', 14090390, 0, 131359, 'シノビアンコ', 'シノビアンコ', 0, 1, 0, 'ha_anko_25a', 270769032, -1, -1, 0, 0, 25
